               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  62,            0.032055,            0.058465,                   0,             0.81612,             0.71252,             0.80578,             0.54632,            0.031421,            0.058376,                   0,            0.005974,            0.005974,            0.005974
                  63,            0.031449,            0.056841,                   0,              0.7842,              0.7278,             0.80753,             0.54104,            0.032341,            0.058576,                   0,            0.005908,            0.005908,            0.005908
                  64,            0.031746,            0.058581,                   0,             0.81675,             0.72337,             0.81437,             0.54266,             0.03185,            0.057904,                   0,            0.005842,            0.005842,            0.005842
                  65,            0.030702,            0.054497,                   0,             0.80168,             0.73256,             0.81138,             0.54214,            0.031776,            0.058551,                   0,            0.005776,            0.005776,            0.005776
                  66,            0.031324,            0.057813,                   0,             0.82987,             0.72066,             0.81744,             0.54979,            0.031897,            0.058024,                   0,             0.00571,             0.00571,             0.00571
                  67,             0.03134,            0.058311,                   0,             0.82901,             0.71325,             0.81734,             0.55158,            0.031417,            0.058096,                   0,            0.005644,            0.005644,            0.005644
                  68,            0.031212,            0.056503,                   0,             0.79549,             0.74527,             0.81835,             0.54815,             0.03193,            0.058298,                   0,            0.005578,            0.005578,            0.005578
                  69,            0.030853,            0.054736,                   0,             0.80372,             0.72562,             0.81137,             0.54748,            0.031577,            0.057778,                   0,            0.005512,            0.005512,            0.005512
                  70,            0.031088,             0.05546,                   0,             0.79835,             0.73144,             0.80552,             0.54752,            0.031762,            0.059122,                   0,            0.005446,            0.005446,            0.005446
                  71,            0.031226,            0.057736,                   0,             0.83021,             0.69723,             0.81207,             0.54803,            0.031407,             0.05785,                   0,             0.00538,             0.00538,             0.00538
                  72,            0.030672,            0.056484,                   0,             0.80578,             0.72164,             0.81126,             0.55354,            0.031368,            0.058398,                   0,            0.005314,            0.005314,            0.005314
                  73,            0.030423,            0.056084,                   0,             0.81708,             0.73474,             0.82167,             0.55441,            0.031126,            0.057383,                   0,            0.005248,            0.005248,            0.005248
                  74,            0.030408,            0.055003,                   0,             0.79563,             0.72534,             0.81343,             0.55121,            0.031508,            0.057864,                   0,            0.005182,            0.005182,            0.005182
                  75,            0.030479,            0.056391,                   0,             0.79568,             0.73217,             0.81386,             0.55171,            0.031725,             0.05759,                   0,            0.005116,            0.005116,            0.005116
                  76,            0.030226,            0.055616,                   0,             0.80957,             0.73435,             0.81386,              0.5519,            0.031507,            0.057751,                   0,             0.00505,             0.00505,             0.00505
                  77,            0.030869,            0.057839,                   0,             0.77303,             0.73868,             0.80381,             0.54564,            0.031657,            0.058477,                   0,            0.004984,            0.004984,            0.004984
                  78,            0.030136,            0.055165,                   0,             0.77222,              0.7476,             0.81641,             0.55337,            0.031239,            0.058596,                   0,            0.004918,            0.004918,            0.004918
                  79,            0.030576,            0.056725,                   0,             0.80672,             0.73435,             0.81904,             0.55797,            0.031204,            0.057543,                   0,            0.004852,            0.004852,            0.004852
                  80,            0.030235,            0.055921,                   0,             0.80714,               0.731,             0.81777,             0.55439,            0.031515,            0.058435,                   0,            0.004786,            0.004786,            0.004786
                  81,            0.029706,            0.055467,                   0,              0.8514,             0.69723,             0.81672,             0.55604,             0.03139,             0.05765,                   0,             0.00472,             0.00472,             0.00472
                  82,            0.029842,            0.054983,                   0,             0.81908,             0.73872,             0.82271,              0.5607,            0.030958,            0.058174,                   0,            0.004654,            0.004654,            0.004654
                  83,            0.029675,            0.054121,                   0,             0.80457,             0.73654,             0.82078,             0.56197,            0.031109,             0.05769,                   0,            0.004588,            0.004588,            0.004588
                  84,            0.029616,            0.055899,                   0,             0.81873,             0.71662,              0.8115,             0.55934,             0.03087,            0.058364,                   0,            0.004522,            0.004522,            0.004522
                  85,            0.029766,            0.056417,                   0,             0.78539,             0.74236,             0.81169,             0.55767,            0.031081,            0.058362,                   0,            0.004456,            0.004456,            0.004456
                  86,            0.029816,             0.05638,                   0,             0.82344,             0.71834,             0.81052,             0.55877,            0.031311,            0.057953,                   0,             0.00439,             0.00439,             0.00439
                  87,            0.029295,            0.053474,                   0,             0.82067,             0.71277,             0.80553,               0.553,            0.031568,            0.058892,                   0,            0.004324,            0.004324,            0.004324
                  88,            0.029764,            0.055915,                   0,             0.78682,             0.74454,             0.81282,             0.55723,              0.0316,            0.058195,                   0,            0.004258,            0.004258,            0.004258
                  89,            0.029499,            0.054534,                   0,             0.81866,              0.7198,             0.81154,               0.561,            0.031296,            0.058269,                   0,            0.004192,            0.004192,            0.004192
                  90,            0.029152,             0.05368,                   0,              0.7928,             0.73238,             0.81235,             0.55503,            0.031391,            0.057993,                   0,            0.004126,            0.004126,            0.004126
                  91,            0.029198,            0.054674,                   0,              0.8231,             0.71117,             0.81167,             0.55308,             0.03109,            0.058887,                   0,             0.00406,             0.00406,             0.00406
                  92,            0.029485,            0.055075,                   0,              0.7914,              0.7329,             0.81098,             0.55753,            0.031367,            0.058913,                   0,            0.003994,            0.003994,            0.003994
